DNo,Location,Social Category,Income,dropout,upPrim_Boys_social_category,upPrim_Boys_income
13252,MAINPURI,Overall,High,0,71.34977579116821,28.650224208831787
13253,MATHURA,General,High,0,78.63240242004395,21.367603540420532
13253,MATHURA,OBC,High,0,80.24546951055527,19.754528999328613
13253,MATHURA,SC,High,0,81.68747425079346,18.31253170967102
13253,MATHURA,ST,High,0,82.39225745201111,17.60774254798889
13253,MATHURA,Overall,High,0,71.34977579116821,28.650224208831787
13254,MAU,General,High,0,78.63240242004395,21.367603540420532
13254,MAU,OBC,High,0,80.24546951055527,19.754528999328613
13254,MAU,SC,High,0,81.68747425079346,18.31253170967102
13254,MAU,ST,High,0,82.39225745201111,17.60774254798889
13254,MAU,Overall,High,0,71.34977579116821,28.650224208831787
13255,MEERUT,General,High,0,78.63240242004395,21.367603540420532
13255,MEERUT,OBC,High,0,80.24546951055527,19.754528999328613
13255,MEERUT,SC,High,0,81.68747574090958,18.312519788742065
13255,MEERUT,ST,High,0,82.39226341247559,17.60774254798889
13255,MEERUT,Overall,High,0,71.34977579116821,28.650224208831787
13256,MIRZAPUR,General,High,0,78.63240242004395,21.367603540420532
13256,MIRZAPUR,OBC,High,1,2.1886350587010384,97.81136512756348
13256,MIRZAPUR,SC,High,1,0.0356752221705392,99.96432065963745
13256,MIRZAPUR,ST,High,0,82.39225745201111,17.60774254798889
13256,MIRZAPUR,Overall,High,1,0.24449797347187996,99.75550770759583
13257,MORADABAD,General,Low,1,0.081618846161291,99.91838335990906
13257,MORADABAD,OBC,Low,1,1.0413305833935738,98.95867109298706
13257,MORADABAD,SC,Low,1,0.06729747401550412,99.93270635604858
13257,MORADABAD,ST,Low,0,83.92415195703506,16.075843572616577
13257,MORADABAD,Overall,Low,1,0.0880734995007515,99.9119222164154
13258,MUZAFFARNAGAR,General,High,1,12.249793112277985,87.75020241737366
13258,MUZAFFARNAGAR,OBC,High,1,28.966596722602844,71.03340029716492
13258,MUZAFFARNAGAR,SC,High,0,81.68747425079346,18.31253170967102
13258,MUZAFFARNAGAR,ST,High,0,82.39225745201111,17.60774254798889
13258,MUZAFFARNAGAR,Overall,High,0,53.50925922393799,46.490734815597534
13259,PILIBHIT,General,High,1,0.0399258395191282,99.96007084846497
13259,PILIBHIT,OBC,High,1,0.2826291136443615,99.71736669540405
13259,PILIBHIT,SC,High,1,3.4322842955589294,96.56772017478943
13259,PILIBHIT,ST,High,0,82.39225745201111,17.60774254798889
13259,PILIBHIT,Overall,High,1,0.24213020224124193,99.75786805152893
13260,PRATAPGARH,General,High,1,25.35625696182251,74.64374303817749
13260,PRATAPGARH,General,High,1,25.35625696182251,74.64374303817749
13260,PRATAPGARH,OBC,High,0,80.24546951055527,19.754528999328613
13260,PRATAPGARH,OBC,High,0,80.24546951055527,19.754528999328613
13260,PRATAPGARH,SC,High,1,1.93735733628273,98.06264042854309
13260,PRATAPGARH,SC,High,1,1.93735733628273,98.06264042854309
13260,PRATAPGARH,ST,High,1,0.00472180727228988,99.99527931213379
13260,PRATAPGARH,ST,High,1,0.00472180727228988,99.99527931213379
13260,PRATAPGARH,Overall,High,1,28.226572275161743,71.77342176437378
13260,PRATAPGARH,Overall,High,1,28.22658121585846,71.7734158039093
13261,PRAYAGRAJ,General,High,0,78.63239794969559,21.367603540420532
13261,PRAYAGRAJ,OBC,High,0,80.24546951055527,19.754528999328613
13261,PRAYAGRAJ,SC,High,1,0.564453611150384,99.43554401397705
13261,PRAYAGRAJ,ST,High,0,82.39225745201111,17.60774254798889
13261,PRAYAGRAJ,Overall,High,0,71.34977579116821,28.650224208831787
13262,RAEBARELI,General,High,0,78.63240242004395,21.367603540420532
13262,RAEBARELI,OBC,High,0,53.576070070266724,46.423929929733276
13262,RAEBARELI,SC,High,1,0.11074688518419862,99.8892605304718
13262,RAEBARELI,ST,High,0,82.39225745201111,17.60774254798889
13262,RAEBARELI,Overall,High,1,0.9928052313625813,99.00718927383423
13263,RAMPUR,General,High,1,0.055946101201698184,99.94404911994934
13263,RAMPUR,OBC,High,1,6.443014740943909,93.55699419975281
13263,RAMPUR,SC,High,1,0.10344440815970302,99.89655017852783
13263,RAMPUR,ST,High,1,3.0945201956456e-05,99.99996423721313
13263,RAMPUR,Overall,High,1,0.1712123746983707,99.82878565788269
13264,SAHARANPUR,General,Low,1,0.1900150440633297,99.80998635292053
13264,SAHARANPUR,OBC,Low,1,0.018148972594644874,99.9818503856659
13264,SAHARANPUR,SC,Low,1,0.056257820688188076,99.94373917579651
13264,SAHARANPUR,ST,Low,1,2.5110278301099243e-06,100.0
13264,SAHARANPUR,Overall,Low,1,0.034438041620887816,99.96556043624878
13265,SAMBHAL(BHIMNAGAR),General,Low,1,17.79526025056839,82.20474123954773
13265,SAMBHAL(BHIMNAGAR),OBC,Low,1,0.11943550780415535,99.88056421279907
13265,SAMBHAL(BHIMNAGAR),SC,Low,1,24.27191734313965,75.72808265686035
13265,SAMBHAL(BHIMNAGAR),ST,Low,0,83.92415195703506,16.075843572616577
13265,SAMBHAL(BHIMNAGAR),Overall,Low,1,0.6941884756088257,99.30580854415894
13266,SANTKABIRNAGAR,General,Low,0,74.54698383808136,25.45301914215088
13266,SANTKABIRNAGAR,OBC,Low,0,67.59748756885529,32.402509450912476
13266,SANTKABIRNAGAR,SC,Low,1,8.203160017728806,91.79683923721313
13266,SANTKABIRNAGAR,ST,Low,0,83.92415195703506,16.075843572616577
13266,SANTKABIRNAGAR,Overall,Low,0,57.38065540790558,42.61934757232666
13267,SHAHJAHANPUR,General,High,0,78.63240242004395,21.367603540420532
13267,SHAHJAHANPUR,OBC,High,1,0.16161228995770216,99.838387966156
13267,SHAHJAHANPUR,SC,High,1,0.11902704136446118,99.88096952438354
13267,SHAHJAHANPUR,ST,High,0,82.39225745201111,17.60774254798889
13267,SHAHJAHANPUR,Overall,High,1,0.27000836562365294,99.72999691963196
13268,SHAMLI(PRABUDHNAGAR),General,High,1,0.0965700251981616,99.90342855453491
13268,SHAMLI(PRABUDHNAGAR),OBC,High,0,80.24546951055527,19.754528999328613
13268,SHAMLI(PRABUDHNAGAR),SC,High,1,0.2644923981279135,99.73551034927368
13268,SHAMLI(PRABUDHNAGAR),ST,High,1,0.011096984235337004,99.98890161514282
13268,SHAMLI(PRABUDHNAGAR),Overall,High,1,17.93859452009201,82.06140398979187
13269,SHRAWASTI,General,High,0,78.63240242004395,21.367603540420532
13269,SHRAWASTI,OBC,High,1,0.116726104170084,99.88327622413635
13269,SHRAWASTI,SC,High,1,0.05238605663180351,99.94761347770691
13269,SHRAWASTI,ST,High,0,82.39225745201111,17.60774254798889
13269,SHRAWASTI,Overall,High,1,0.21211043931543827,99.7878909111023
13270,SIDDHARTHNAGAR,General,High,0,78.63240242004395,21.367603540420532
13270,SIDDHARTHNAGAR,OBC,High,1,0.37754708901047707,99.62245225906372
13270,SIDDHARTHNAGAR,SC,High,1,0.3603666555136442,99.63963627815247
13270,SIDDHARTHNAGAR,ST,High,1,6.0899299114680616e-05,99.99994039535522
13270,SIDDHARTHNAGAR,Overall,High,1,2.5297222658991814,97.4702775478363
13271,SITAPUR,General,High,1,0.09600697667337954,99.90399479866028
13271,SITAPUR,OBC,High,1,0.116726104170084,99.88327622413635
13271,SITAPUR,SC,High,1,0.04770505765918642,99.95229244232178
13271,SITAPUR,ST,High,0,82.39225745201111,17.60774254798889
13271,SITAPUR,Overall,High,1,0.08589267963543534,99.91410970687866
13272,SONBHADRA,General,High,1,0.18913146341219544,99.81086254119873
13272,SONBHADRA,OBC,High,1,2.4547044187784195,97.54530191421509
13272,SONBHADRA,SC,High,1,0.09737928048707545,99.90261793136597
13272,SONBHADRA,ST,High,1,0.013123986718710512,99.98687505722046
13272,SONBHADRA,Overall,High,1,0.12757927179336548,99.87241625785828
13273,SULTANPUR,General,High,0,78.63240242004395,21.367603540420532
13273,SULTANPUR,OBC,High,0,53.99313271045685,46.00686430931091
13273,SULTANPUR,SC,High,1,0.2858988009393215,99.71410036087036
13273,SULTANPUR,ST,High,1,0.002366834996792022,99.99762773513794
13273,SULTANPUR,Overall,High,1,25.58823823928833,74.41176772117615
13274,UNNAO,General,High,1,44.01005506515503,55.98995089530945
13274,UNNAO,OBC,High,1,0.3931705839931965,99.60682392120361
13274,UNNAO,SC,High,1,0.2864555921405554,99.71354007720947
13274,UNNAO,ST,High,1,0.037554584559984505,99.9624490737915
13274,UNNAO,Overall,High,1,0.37410890217870474,99.62589740753174
13275,VARANASI,General,High,0,78.63240242004395,21.367603540420532
13275,VARANASI,OBC,High,0,80.24546951055527,19.754528999328613
13275,VARANASI,SC,High,1,0.3157151862978935,99.68428611755371
13275,VARANASI,ST,High,0,82.39225745201111,17.60774254798889
13275,VARANASI,Overall,High,0,71.34977579116821,28.650224208831787
13301,ALMORA,General,High,0,78.63240242004395,21.367603540420532
13301,ALMORA,OBC,High,0,80.24546951055527,19.754528999328613
13301,ALMORA,SC,High,0,81.68747425079346,18.31253170967102
13301,ALMORA,ST,High,1,4.14659240277615e-05,99.99996423721313
13301,ALMORA,Overall,High,0,71.34977579116821,28.650224208831787
13302,BAGESHWAR,General,High,1,49.43432807922363,50.565677881240845
13302,BAGESHWAR,OBC,High,1,0.08645950583741069,99.9135434627533
13302,BAGESHWAR,SC,High,0,81.68747425079346,18.31253170967102
13302,BAGESHWAR,ST,High,0,82.39225745201111,17.60774254798889
13302,BAGESHWAR,Overall,High,0,71.34977579116821,28.650224208831787
13303,CHAMOLI,General,High,1,32.57779777050018,67.42220520973206
13303,CHAMOLI,OBC,High,0,80.24546951055527,19.754528999328613
13303,CHAMOLI,SC,High,0,79.86475378274918,20.135247707366943
13303,CHAMOLI,ST,High,0,69.4588303565979,30.541163682937622
13303,CHAMOLI,Overall,High,1,39.01548683643341,60.98450422286987
13304,CHAMPAWAT,General,High,1,1.3231529854238033,98.67685437202454
13304,CHAMPAWAT,OBC,High,0,80.24546951055527,19.754528999328613
13304,CHAMPAWAT,SC,High,0,81.68747425079346,18.31253170967102
13304,CHAMPAWAT,ST,High,0,82.39225745201111,17.60774254798889
13304,CHAMPAWAT,Overall,High,1,8.370668441057205,91.62933826446533
13305,DEHRADUN,General,High,1,30.40645122528076,69.59355473518372
13305,DEHRADUN,OBC,High,1,0.25196331553161144,99.74803328514099
13305,DEHRADUN,SC,High,1,0.26916489005088806,99.73083734512329
13305,DEHRADUN,ST,High,0,82.39225745201111,17.60774254798889
13305,DEHRADUN,Overall,High,1,4.460941255092621,95.53905725479126
13306,HARDWAR,General,High,1,0.23293576668947935,99.7670590877533
13306,HARDWAR,OBC,High,1,0.10065650567412376,99.8993456363678
13306,HARDWAR,SC,High,1,1.7263708636164665,98.27362298965454
13306,HARDWAR,ST,High,0,82.39225745201111,17.60774254798889
13306,HARDWAR,Overall,High,1,0.20242705941200256,99.7975766658783
13307,NAINITAL,General,High,0,78.63240242004395,21.367603540420532
13307,NAINITAL,OBC,High,1,0.11809893185272813,99.88189339637756
13307,NAINITAL,SC,High,0,81.68747425079346,18.31253170967102
13307,NAINITAL,ST,High,0,82.39225745201111,17.60774254798889
13307,NAINITAL,Overall,High,0,60.086363554000854,39.913636445999146
13308,PAURI,General,High,0,78.63240242004395,21.367603540420532
13308,PAURI,OBC,High,0,62.143537402153015,37.856465578079224
13308,PAURI,SC,High,0,81.68747425079346,18.31253170967102
13308,PAURI,ST,High,1,0.1717855571769178,99.82821941375732
13308,PAURI,Overall,High,0,71.34977579116821,28.650224208831787
13309,PITHORAGARH,General,High,0,63.363802433013916,36.636197566986084
13309,PITHORAGARH,OBC,High,1,0.24000464472919703,99.76000189781189
13309,PITHORAGARH,SC,High,0,81.68747425079346,18.31253170967102
13309,PITHORAGARH,ST,High,0,82.39225745201111,17.60774254798889
13309,PITHORAGARH,Overall,High,1,49.73978102207184,50.26021599769592
13310,RUDRAPRAYAG,General,High,1,2.2657830268144608,97.73421883583069
13310,RUDRAPRAYAG,OBC,High,1,0.04145434941165149,99.95854496955872
13310,RUDRAPRAYAG,SC,High,0,81.68747425079346,18.31253170967102
13310,RUDRAPRAYAG,ST,High,0,82.39225745201111,17.60774254798889
13310,RUDRAPRAYAG,Overall,High,1,11.162804812192917,88.8372004032135
13311,TEHRIGARHWAL,General,Low,1,0.232382258400321,99.76761937141418
13311,TEHRIGARHWAL,OBC,Low,0,67.59748756885529,32.402509450912476
13311,TEHRIGARHWAL,SC,Low,0,62.85334527492523,37.14665174484253
13311,TEHRIGARHWAL,ST,Low,1,1.0633460334474876e-05,99.99998807907104
13311,TEHRIGARHWAL,Overall,Low,1,2.744077704846859,97.25592136383057
13312,UDHAMSINGHNAGAR,General,High,1,2.0532408729195595,97.94675707817078
13312,UDHAMSINGHNAGAR,OBC,High,1,0.7133788894861937,99.28661584854126
13312,UDHAMSINGHNAGAR,SC,High,1,0.1933324383571744,99.80667233467102
13312,UDHAMSINGHNAGAR,ST,High,1,0.17145125893875957,99.82854723930359
13312,UDHAMSINGHNAGAR,Overall,High,1,0.35520398523658514,99.64479207992554
13313,UTTARKASHI,General,Middle,1,0.01824299106374383,99.98175501823425
13313,UTTARKASHI,OBC,Middle,0,81.5842866897583,18.4157133102417
13313,UTTARKASHI,SC,Middle,0,86.4868015050888,13.513201475143433
13313,UTTARKASHI,ST,Middle,0,88.86526674032211,11.13472580909729
13313,UTTARKASHI,Overall,Middle,0,74.33023154735565,25.669771432876587
13401,ALIPURDUAR,General,Middle,1,7.254891097545624,92.74511337280273
13401,ALIPURDUAR,OBC,Middle,1,0.03109613317064941,99.96891021728516
13401,ALIPURDUAR,SC,Middle,0,86.4868015050888,13.513201475143433
13401,ALIPURDUAR,ST,Middle,0,88.86526674032211,11.13472580909729
13401,ALIPURDUAR,Overall,Middle,0,73.07380437850952,26.92619562149048
13402,BANKURA,General,High,0,78.63240242004395,21.367603540420532
13402,BANKURA,OBC,High,0,80.24546951055527,19.754528999328613
13402,BANKURA,SC,High,0,81.68747425079346,18.31253170967102
13402,BANKURA,ST,High,0,82.39225745201111,17.60774254798889
13402,BANKURA,Overall,High,0,71.34977579116821,28.650224208831787
13403,BIRBHUM,General,High,0,78.63240242004395,21.367603540420532
13403,BIRBHUM,OBC,High,1,0.35482277162373066,99.6451735496521
13403,BIRBHUM,SC,High,0,81.68747425079346,18.31253170967102
13403,BIRBHUM,ST,High,0,82.39225745201111,17.60774254798889
13403,BIRBHUM,Overall,High,0,71.34977579116821,28.650224208831787
13404,COOCHBEHAR,General,High,0,78.63240242004395,21.367603540420532
13404,COOCHBEHAR,OBC,High,1,0.37500408943742514,99.62499737739563
13404,COOCHBEHAR,SC,High,0,81.68747425079346,18.31253170967102
13404,COOCHBEHAR,ST,High,0,82.39225745201111,17.60774254798889
13404,COOCHBEHAR,Overall,High,0,71.34978473186493,28.650212287902832
13405,DAKSHINDINAJPUR,General,High,0,78.63239794969559,21.367603540420532
13405,DAKSHINDINAJPUR,OBC,High,1,2.414846792817116,97.58515357971191
13405,DAKSHINDINAJPUR,SC,High,0,81.68747425079346,18.31253170967102
13405,DAKSHINDINAJPUR,ST,High,0,82.39225745201111,17.60774254798889
13405,DAKSHINDINAJPUR,Overall,High,0,71.34977579116821,28.650224208831787
13406,DARJILING,General,Low,1,0.0014104609363130294,99.9985933303833
13406,DARJILING,OBC,Low,0,67.59748756885529,32.402509450912476
13406,DARJILING,SC,Low,1,0.02315645106136799,99.97684359550476
13406,DARJILING,ST,Low,1,8.088951730655936e-07,100.0
13406,DARJILING,Overall,Low,1,0.00033695723686832935,99.99966621398926
13407,HOOGHLY,General,Low,0,74.54698383808136,25.45301914215088
13407,HOOGHLY,OBC,Low,1,0.049452431267127395,99.95055198669434
13407,HOOGHLY,SC,Low,0,62.85334229469299,37.14665770530701
13407,HOOGHLY,ST,Low,0,83.92415195703506,16.075843572616577
13407,HOOGHLY,Overall,Low,0,57.38065540790558,42.61934757232666
13408,HOWRAH,General,Low,0,74.54698383808136,25.45301914215088
13408,HOWRAH,OBC,Low,0,67.59748756885529,32.402509450912476
13408,HOWRAH,SC,Low,0,62.85334229469299,37.14665770530701
13408,HOWRAH,ST,Low,1,2.292308583855629,97.70769476890564
13408,HOWRAH,Overall,Low,0,57.38065540790558,42.61934757232666
13409,JALPAIGURI,General,High,1,0.43485527858138084,99.56514239311218
13409,JALPAIGURI,OBC,High,1,1.6007471829652786,98.39925169944763
13409,JALPAIGURI,SC,High,0,81.68747425079346,18.31253170967102
13409,JALPAIGURI,ST,High,0,82.39225745201111,17.60774254798889
13409,JALPAIGURI,Overall,High,1,47.22578823566437,52.774208784103394
13410,JHARGRAM,General,High,0,78.63240242004395,21.367603540420532
13410,JHARGRAM,OBC,High,1,0.21392451599240303,99.78607296943665
13410,JHARGRAM,SC,High,0,81.68747425079346,18.31253170967102
13410,JHARGRAM,ST,High,0,82.39225745201111,17.60774254798889
13410,JHARGRAM,Overall,High,0,71.34977579116821,28.650224208831787
13411,KALIMPONG,General,High,1,0.00013642327303386992,99.9998688697815
13411,KALIMPONG,OBC,High,0,80.24547547101974,19.754523038864136
13411,KALIMPONG,SC,High,1,4.58696112036705,95.41303515434265
13411,KALIMPONG,ST,High,1,0.0030980958399595693,99.99690055847168
13411,KALIMPONG,Overall,High,1,0.013733853120356798,99.98626708984375
13412,KOLKATA,General,High,0,78.63240242004395,21.367603540420532
13412,KOLKATA,OBC,High,1,1.4734095543644798e-05,99.99998807907104
13412,KOLKATA,SC,High,1,0.029012156301178038,99.97099041938782
13412,KOLKATA,ST,High,1,0.01755077828420326,99.98244643211365
13412,KOLKATA,Overall,High,1,1.5193378552794456,98.48065972328186
13413,MALDAH,General,High,0,78.63240242004395,21.367603540420532
13413,MALDAH,OBC,High,1,0.08479045936837792,99.91520643234253
13413,MALDAH,SC,High,0,81.68747425079346,18.31253170967102
13413,MALDAH,ST,High,0,82.39225745201111,17.60774254798889
13413,MALDAH,Overall,High,0,71.34977579116821,28.650224208831787
13414,MURSHIDABAD,General,High,0,78.63240242004395,21.367603540420532
13414,MURSHIDABAD,OBC,High,1,0.056965945987030864,99.94303584098816
13414,MURSHIDABAD,SC,High,0,81.68747425079346,18.31253170967102
13414,MURSHIDABAD,ST,High,0,82.39225745201111,17.60774254798889
13414,MURSHIDABAD,Overall,High,0,71.34977579116821,28.650224208831787
13415,NADIA,General,High,0,78.63240242004395,21.367603540420532
13415,NADIA,OBC,High,0,80.24546951055527,19.754528999328613
13415,NADIA,SC,High,0,81.68747425079346,18.31253170967102
13415,NADIA,ST,High,0,82.39225745201111,17.60774254798889
13415,NADIA,Overall,High,0,71.34977579116821,28.650224208831787
13416,NORTHTWENTYFOURPARGANA,General,High,0,78.63240242004395,21.367603540420532
13416,NORTHTWENTYFOURPARGANA,OBC,High,1,0.20336515735834837,99.79664087295532
13416,NORTHTWENTYFOURPARGANA,SC,High,0,81.68747425079346,18.31253170967102
13416,NORTHTWENTYFOURPARGANA,ST,High,0,82.39225745201111,17.60774254798889
13416,NORTHTWENTYFOURPARGANA,Overall,High,0,71.34977579116821,28.650224208831787
13417,PASCHIMBARDHAMAN,General,High,0,78.63240242004395,21.367603540420532
13417,PASCHIMBARDHAMAN,OBC,High,1,0.059115991462022066,99.94088411331177
13417,PASCHIMBARDHAMAN,SC,High,0,81.68747425079346,18.31253170967102
13417,PASCHIMBARDHAMAN,ST,High,0,82.39226341247559,17.60774254798889
13417,PASCHIMBARDHAMAN,Overall,High,0,71.34978473186493,28.650212287902832
13418,PASCHIMMEDINIPUR,General,Middle,0,78.19423228502274,21.805769205093384
13418,PASCHIMMEDINIPUR,OBC,Middle,1,0.038672759546898305,99.9613344669342
13418,PASCHIMMEDINIPUR,SC,Middle,1,48.99846017360687,51.001542806625366
13418,PASCHIMMEDINIPUR,ST,Middle,1,8.723583817481995,91.27641320228577
13418,PASCHIMMEDINIPUR,Overall,Middle,0,74.33023154735565,25.669771432876587
13419,PURBABARDHAMAN,General,Middle,0,78.19423228502274,21.805769205093384
13419,PURBABARDHAMAN,OBC,Middle,1,0.11692674597725272,99.88307356834412
13419,PURBABARDHAMAN,SC,Middle,0,86.4868015050888,13.513201475143433
13419,PURBABARDHAMAN,ST,Middle,0,88.86526674032211,11.13472580909729
13419,PURBABARDHAMAN,Overall,Middle,0,74.33023154735565,25.669771432876587
13420,PURBAMEDINIPUR,General,High,0,78.63240242004395,21.367603540420532
13420,PURBAMEDINIPUR,OBC,High,1,0.14266865327954292,99.85733032226562
13420,PURBAMEDINIPUR,SC,High,1,30.21760582923889,69.78239417076111
13420,PURBAMEDINIPUR,ST,High,0,80.62305152416229,19.376951456069946
13420,PURBAMEDINIPUR,Overall,High,0,71.34977579116821,28.650224208831787
13421,PURULIYA,General,High,0,78.63240242004395,21.367603540420532
13421,PURULIYA,OBC,High,1,12.050702422857285,87.94929385185242
13421,PURULIYA,SC,High,0,81.68747425079346,18.31253170967102
13421,PURULIYA,ST,High,0,82.39225745201111,17.60774254798889
13421,PURULIYA,Overall,High,0,71.34977579116821,28.650224208831787
13422,SILIGURI,General,High,0,78.63240242004395,21.367603540420532
13422,SILIGURI,OBC,High,1,0.007011552952462807,99.99299049377441
13422,SILIGURI,SC,High,1,13.860629498958588,86.13937497138977
13422,SILIGURI,ST,High,1,0.08770570275373757,99.91229176521301
13422,SILIGURI,Overall,High,1,0.32862520311027765,99.67137575149536
13423,SOUTHTWENTYFOURPARGANA,General,High,0,78.63240242004395,21.367603540420532
13423,SOUTHTWENTYFOURPARGANA,OBC,High,0,53.576070070266724,46.423929929733276
13423,SOUTHTWENTYFOURPARGANA,SC,High,0,81.68747425079346,18.31253170967102
13423,SOUTHTWENTYFOURPARGANA,ST,High,0,82.39225745201111,17.60774254798889
13423,SOUTHTWENTYFOURPARGANA,Overall,High,0,71.34977579116821,28.650224208831787
