DNo,Location,Social Category,Income,dropout,snr_Boys_social_category,snr_Boys_income
11314,LATEHAR,Overall,High,1,0.07196692167781293,99.92803931236267
11315,LOHARDAGA,General,High,1,0.0014320041373139247,99.99856948852539
11315,LOHARDAGA,OBC,High,1,0.005493131902767345,99.99450445175171
11315,LOHARDAGA,SC,High,1,3.3791869213928294e-05,99.99996423721313
11315,LOHARDAGA,ST,High,1,0.028283381834626198,99.97171759605408
11315,LOHARDAGA,Overall,High,1,0.0044612188503379,99.9955415725708
11316,PAKAUR,General,High,0,80.18529266119003,19.814705848693848
11316,PAKAUR,OBC,High,1,0.05711665144190192,99.94288086891174
11316,PAKAUR,SC,High,1,0.06501470343209803,99.93498921394348
11316,PAKAUR,ST,High,1,0.0699719472322613,99.93002414703369
11316,PAKAUR,Overall,High,1,0.0507366843521595,99.94926452636719
11317,PALAMU,General,Low,0,87.3549535870552,12.645047903060913
11317,PALAMU,OBC,Low,1,0.12896942207589746,99.87102746963501
11317,PALAMU,SC,Low,1,0.00596044774283655,99.99403953552246
11317,PALAMU,ST,Low,1,0.06276392959989607,99.93724226951599
11317,PALAMU,Overall,Low,1,0.05180510925129056,99.94819760322571
11318,PASHCHIMISINGHBHUM,General,Low,0,87.3549535870552,12.645047903060913
11318,PASHCHIMISINGHBHUM,OBC,Low,1,0.004284869282855652,99.99572038650513
11318,PASHCHIMISINGHBHUM,SC,Low,1,0.009975418652174994,99.9900221824646
11318,PASHCHIMISINGHBHUM,ST,Low,1,0.0017202086382894777,99.99828338623047
11318,PASHCHIMISINGHBHUM,Overall,Low,1,0.0026925203201244585,99.99730587005615
11319,PURBISINGHBHUM,General,Low,1,4.227901995182037,95.7720935344696
11319,PURBISINGHBHUM,OBC,Low,1,0.09467937634326518,99.90531802177429
11319,PURBISINGHBHUM,SC,Low,1,0.0115889502922073,99.98841285705566
11319,PURBISINGHBHUM,ST,Low,1,0.019427725055720657,99.9805748462677
11319,PURBISINGHBHUM,Overall,Low,1,0.05954848602414131,99.94045495986938
11320,RAMGARH,General,High,0,80.18529266119003,19.814711809158325
11320,RAMGARH,OBC,High,1,0.030601222533732653,99.96939897537231
11320,RAMGARH,SC,High,1,0.8273988962173462,99.17260408401489
11320,RAMGARH,ST,High,1,0.006003121598041616,99.99399185180664
11320,RAMGARH,Overall,High,1,0.04257252439856529,99.95742440223694
11321,RANCHI,General,Low,0,87.3549535870552,12.645047903060913
11321,RANCHI,OBC,Low,1,1.1143393814563751,98.88566136360168
11321,RANCHI,SC,Low,0,52.660784125328064,47.339218854904175
11321,RANCHI,ST,Low,1,8.162133395671844,91.83785915374756
11321,RANCHI,Overall,Low,1,20.029504597187042,79.97050285339355
11322,SAHIBGANJ,General,High,1,16.896024346351624,83.10397267341614
11322,SAHIBGANJ,OBC,High,1,0.005510640767170116,99.99449253082275
11322,SAHIBGANJ,SC,High,1,0.3557394025847316,99.64426159858704
11322,SAHIBGANJ,ST,High,1,0.04123949620407075,99.95875954627991
11322,SAHIBGANJ,Overall,High,1,0.007986729178810492,99.9920129776001
11323,SARAIKELA-KHARSAWAN,General,High,0,80.18529266119003,19.814705848693848
11323,SARAIKELA-KHARSAWAN,OBC,High,1,0.026416554464958608,99.97357726097107
11323,SARAIKELA-KHARSAWAN,SC,High,1,0.05207190406508744,99.9479353427887
11323,SARAIKELA-KHARSAWAN,ST,High,1,0.009180224151350558,99.99082088470459
11323,SARAIKELA-KHARSAWAN,Overall,High,1,0.0933342264033854,99.90666508674622
11324,SIMDEGA,General,High,1,0.007516429468523711,99.99247789382935
11324,SIMDEGA,OBC,High,1,0.009053160465555266,99.99094009399414
11324,SIMDEGA,SC,High,1,0.0020631763618439436,99.99793767929077
11324,SIMDEGA,ST,High,1,0.006315454083960503,99.99368190765381
11324,SIMDEGA,Overall,High,1,0.003093953273491934,99.99690055847168
11401,BAGALKOT,General,Low,0,87.3549535870552,12.645047903060913
11401,BAGALKOT,OBC,Low,1,0.005176548074814491,99.9948263168335
11401,BAGALKOT,SC,Low,1,0.002770889113890007,99.99723434448242
11401,BAGALKOT,ST,Low,1,0.009642590885050595,99.99035596847534
11401,BAGALKOT,Overall,Low,1,0.005356075052986853,99.99464750289917
11402,BALLARI,General,Low,1,3.547429017203285e-07,100.0
11402,BALLARI,OBC,Low,1,6.169844496417554e-09,100.0
11402,BALLARI,SC,Low,1,1.26923324281214e-09,100.0
11402,BALLARI,ST,Low,1,1.4513752699674143e-08,100.0
11402,BALLARI,Overall,Low,1,4.0126971190268534e-09,100.0
11403,BELAGAVI,General,Low,1,1.4125198788406124e-05,99.99998807907104
11403,BELAGAVI,OBC,Low,1,0.012978196900803596,99.98701810836792
11403,BELAGAVI,SC,Low,1,0.0022638734662905335,99.99773502349854
11403,BELAGAVI,ST,Low,1,0.005706398587790318,99.99428987503052
11403,BELAGAVI,Overall,Low,1,0.0020610110368579626,99.99793767929077
11404,BELAGAVICHIKKODI,General,Low,1,7.694704429184185e-07,100.0
11404,BELAGAVICHIKKODI,OBC,Low,1,0.009187010437017307,99.99080896377563
11404,BELAGAVICHIKKODI,SC,Low,1,0.004949853973812424,99.99505281448364
11404,BELAGAVICHIKKODI,ST,Low,1,0.004896105019724928,99.99510049819946
11404,BELAGAVICHIKKODI,Overall,Low,1,0.0037913687265245244,99.99620914459229
11405,BENGALURURURAL,General,Low,1,0.005673019040841609,99.99432563781738
11405,BENGALURURURAL,OBC,Low,1,0.0029072543838992715,99.99709129333496
11405,BENGALURURURAL,SC,Low,1,0.0029575448934338056,99.99704360961914
11405,BENGALURURURAL,ST,Low,1,0.0004954227279085899,99.99949932098389
11405,BENGALURURURAL,Overall,Low,1,0.002001428947551176,99.99799728393555
11406,BENGALURUUNORTH,General,Low,1,0.004095038093510084,99.99589920043945
11406,BENGALURUUNORTH,OBC,Low,1,0.8009379729628563,99.19906258583069
11406,BENGALURUUNORTH,SC,Low,1,0.16504499362781644,99.83495473861694
11406,BENGALURUUNORTH,ST,Low,1,0.4814404062926769,99.51855540275574
11406,BENGALURUUNORTH,Overall,Low,1,0.030826899455860257,99.96917247772217
11407,BENGALURUUSOUTH,General,Low,1,0.00249510703724809,99.99750852584839
11407,BENGALURUUSOUTH,OBC,Low,1,0.13347440399229527,99.86652135848999
11407,BENGALURUUSOUTH,SC,Low,1,0.0964500242844224,99.90354776382446
11407,BENGALURUUSOUTH,ST,Low,1,0.1232949667610228,99.87670183181763
11407,BENGALURUUSOUTH,Overall,Low,1,0.014807519619353116,99.9851942062378
11408,BIDAR,General,High,1,1.308453967396872e-06,100.0
11408,BIDAR,OBC,High,1,0.03759600513149053,99.96240139007568
11408,BIDAR,SC,High,1,0.004481519863475114,99.99551773071289
11408,BIDAR,ST,High,1,0.011103302676929161,99.98888969421387
11408,BIDAR,Overall,High,1,0.0060552465583896264,99.99394416809082
11409,CHAMARAJANAGARA,General,High,0,80.18529266119003,19.814711809158325
11409,CHAMARAJANAGARA,OBC,High,1,0.007040765194687992,99.99295473098755
11409,CHAMARAJANAGARA,SC,High,1,0.021903881861362606,99.97809529304504
11409,CHAMARAJANAGARA,ST,High,1,0.026378504117019475,99.97362494468689
11409,CHAMARAJANAGARA,Overall,High,1,0.0073058734415099025,99.99269247055054
11410,CHIKKABALLAPURA,General,High,1,4.8563312739133835,95.1436698436737
11410,CHIKKABALLAPURA,OBC,High,1,0.005563500599237159,99.99443292617798
11410,CHIKKABALLAPURA,SC,High,1,0.009829285409068689,99.99016523361206
11410,CHIKKABALLAPURA,ST,High,1,0.006436727562686428,99.99356269836426
11410,CHIKKABALLAPURA,Overall,High,1,0.004590837124851532,99.9954104423523
11411,CHIKKAMANGALURU,General,High,1,0.011367708066245541,99.98862743377686
11411,CHIKKAMANGALURU,OBC,High,1,0.026330386754125357,99.97367262840271
11411,CHIKKAMANGALURU,SC,High,1,0.028092681895941496,99.97190833091736
11411,CHIKKAMANGALURU,ST,High,1,0.014444802945945412,99.98555183410645
11411,CHIKKAMANGALURU,Overall,High,1,0.015109249216038734,99.98488426208496
11412,CHITRADURGA,General,High,1,1.932888835654012e-05,99.99997615814209
11412,CHITRADURGA,OBC,High,1,0.002710177250264678,99.9972939491272
11412,CHITRADURGA,SC,High,1,0.0013404818673734553,99.99866485595703
11412,CHITRADURGA,ST,High,1,0.0039007034501992166,99.99610185623169
11412,CHITRADURGA,Overall,High,1,0.0012732264622172806,99.9987244606018
11413,DAKSHINAKANNADA,General,High,0,80.18529266119003,19.814705848693848
11413,DAKSHINAKANNADA,OBC,High,1,45.22583484649658,54.774171113967896
11413,DAKSHINAKANNADA,SC,High,1,0.11736801825463772,99.88263249397278
11413,DAKSHINAKANNADA,ST,High,1,0.15031963121145964,99.84967708587646
11413,DAKSHINAKANNADA,Overall,High,0,53.611958026885986,46.388036012649536
11414,DAVANAGERE,General,High,1,0.027973399846814573,99.97202754020691
11414,DAVANAGERE,OBC,High,1,0.01395561994286254,99.9860405921936
11414,DAVANAGERE,SC,High,1,0.004232270293869078,99.99576807022095
11414,DAVANAGERE,ST,High,1,0.021264271344989538,99.97873902320862
11414,DAVANAGERE,Overall,High,1,0.006747168663423508,99.99325275421143
11415,DHARWAD,General,High,1,1.0951744392514229,98.90483021736145
11415,DHARWAD,OBC,High,1,0.14303766656666994,99.85696077346802
11415,DHARWAD,SC,High,1,47.274985909461975,52.725011110305786
11415,DHARWAD,ST,High,1,0.2617133082821965,99.73828196525574
11415,DHARWAD,Overall,High,1,0.18140284810215235,99.8185932636261
11416,GADAG,General,High,1,0.0647842651233077,99.93521571159363
11416,GADAG,OBC,High,1,0.05805729306302965,99.94194507598877
11416,GADAG,SC,High,1,0.07146985735744238,99.92852807044983
11416,GADAG,ST,High,0,91.2901520729065,8.709847927093506
11416,GADAG,Overall,High,1,0.046803554869256914,99.95319843292236
11417,HASSAN,General,High,1,0.028603369719348848,99.97139573097229
11417,HASSAN,OBC,High,1,0.0071536938776262105,99.99284744262695
11417,HASSAN,SC,High,1,0.005985190364299342,99.99401569366455
11417,HASSAN,ST,High,1,0.005946305827819742,99.99405145645142
11417,HASSAN,Overall,High,1,0.004280421126168221,99.99572038650513
11418,HAVERI,General,High,1,0.06117961602285504,99.93882179260254
11418,HAVERI,OBC,High,1,0.003586099046515301,99.99641180038452
11418,HAVERI,SC,High,1,0.014673263649456203,99.9853253364563
11418,HAVERI,ST,High,1,0.016925462114159018,99.98307228088379
11418,HAVERI,Overall,High,1,0.0033183328923769295,99.99668598175049
11419,KALBURGI,General,High,1,2.579200213403965e-05,99.99997615814209
11419,KALBURGI,OBC,High,1,0.003702051253640093,99.99629259109497
11419,KALBURGI,SC,High,1,0.00415230642829556,99.99585151672363
11419,KALBURGI,ST,High,1,24.273976683616638,75.7260262966156
11419,KALBURGI,Overall,High,1,0.0021321005988284014,99.99786615371704
11420,KODAGU,General,High,1,0.22165332920849323,99.77834820747375
11420,KODAGU,OBC,High,1,0.005563500599237159,99.99443292617798
11420,KODAGU,SC,High,1,0.0041391253034817055,99.99586343765259
11420,KODAGU,ST,High,1,0.00016486239928781288,99.99983310699463
11420,KODAGU,Overall,High,1,0.002556159051891882,99.99744892120361
11421,KOLAR,General,High,0,80.18529266119003,19.814705848693848
11421,KOLAR,OBC,High,1,0.0016496400348842144,99.9983549118042
11421,KOLAR,SC,High,1,0.001199703365273308,99.99879598617554
11421,KOLAR,ST,High,1,0.3699047723785043,99.63009357452393
11421,KOLAR,Overall,High,1,0.0017063173800124787,99.99829530715942
11422,KOPPAL,General,High,0,80.18529266119003,19.814705848693848
11422,KOPPAL,OBC,High,1,0.004085898763150908,99.99591112136841
11422,KOPPAL,SC,High,1,0.0057794495660346,99.99421834945679
11422,KOPPAL,ST,High,1,0.011643992183962837,99.98835325241089
11422,KOPPAL,Overall,High,1,0.0038906651752768084,99.99611377716064
11423,MANDYA,General,High,1,1.4033410877800634e-05,99.99998807907104
11423,MANDYA,OBC,High,1,0.0003112826334472629,99.99969005584717
11423,MANDYA,SC,High,1,0.0004576485025609145,99.9995470046997
11423,MANDYA,ST,High,1,0.0032353022106690332,99.99676942825317
11423,MANDYA,Overall,High,1,0.00019303445242258022,99.99980926513672
11424,MYSURU,General,High,1,0.003889774961862713,99.99611377716064
11424,MYSURU,OBC,High,1,0.022420784807763994,99.97758269309998
11424,MYSURU,SC,High,1,0.1256910152733326,99.87431168556213
11424,MYSURU,ST,High,1,0.00880961015354842,99.9911904335022
11424,MYSURU,Overall,High,1,0.014061010733712465,99.98593330383301
11425,RAICHUR,General,High,1,5.289872362368442e-06,100.0
11425,RAICHUR,OBC,High,1,0.0034407661587465554,99.99655485153198
11425,RAICHUR,SC,High,1,0.006563409260706976,99.99343156814575
11425,RAICHUR,ST,High,1,0.011980951967416331,99.98801946640015
11425,RAICHUR,Overall,High,1,0.002330810639250558,99.9976634979248
11426,RAMANAGARA,General,High,1,2.5502619460660014e-08,100.0
11426,RAMANAGARA,OBC,High,1,0.002888280687329825,99.99711513519287
11426,RAMANAGARA,SC,High,1,0.006689841393381357,99.9933123588562
11426,RAMANAGARA,ST,High,1,0.0015117941075004637,99.9984860420227
11426,RAMANAGARA,Overall,High,1,0.001335480010311585,99.99866485595703
11427,SHIVAMOGGA,General,High,1,0.004403783532325178,99.99560117721558
11427,SHIVAMOGGA,OBC,High,1,0.0010105144610861316,99.99898672103882
11427,SHIVAMOGGA,SC,High,1,0.001180838171421783,99.99881982803345
11427,SHIVAMOGGA,ST,High,1,0.0009699389920569956,99.99903440475464
11427,SHIVAMOGGA,Overall,High,1,0.0006694466264889343,99.99933242797852
11428,TUMAKURU,General,High,1,5.800119495802392e-07,100.0
11428,TUMAKURU,OBC,High,1,0.002224883428425528,99.9977707862854
11428,TUMAKURU,SC,High,1,0.003240381192881614,99.99675750732422
11428,TUMAKURU,ST,High,1,0.006750181637471542,99.99325275421143
11428,TUMAKURU,Overall,High,1,0.0009561244951328263,99.9990463256836
11429,TUMAKURUMADHUGIRI,General,High,1,7.4476886879892845e-06,99.99998807907104
11429,TUMAKURUMADHUGIRI,OBC,High,1,0.0022037436792743392,99.99779462814331
11429,TUMAKURUMADHUGIRI,SC,High,1,0.00205009837372927,99.99794960021973
11429,TUMAKURUMADHUGIRI,ST,High,1,0.0018169594113714993,99.99818801879883
11429,TUMAKURUMADHUGIRI,Overall,High,1,0.0010998362085956614,99.99890327453613
11430,UDUPI,General,High,1,9.24518033862114,90.75482487678528
11430,UDUPI,OBC,High,1,17.169800400733948,82.83020257949829
11430,UDUPI,SC,High,1,0.03894087567459792,99.96106028556824
11430,UDUPI,ST,High,1,0.19938109908252954,99.80061650276184
11430,UDUPI,Overall,High,1,3.521287813782692,96.47871255874634
11431,UTTARAKANNADA,General,High,0,80.18529266119003,19.814705848693848
11431,UTTARAKANNADA,OBC,High,1,0.009405544551555067,99.99059438705444
11431,UTTARAKANNADA,SC,High,1,0.0010943287634290755,99.99890327453613
11431,UTTARAKANNADA,ST,High,1,0.00018596846302898484,99.99980926513672
11431,UTTARAKANNADA,Overall,High,1,0.011863380495924503,99.9881386756897
11432,UTTARAKANNADASIRSI,General,High,1,0.0001056769406204694,99.9998927116394
11432,UTTARAKANNADASIRSI,OBC,High,1,0.0010633015335770324,99.998939037323
11432,UTTARAKANNADASIRSI,SC,High,1,1.4867001141283254e-05,99.99998807907104
11432,UTTARAKANNADASIRSI,ST,High,1,0.0002594193574623205,99.99973773956299
11432,UTTARAKANNADASIRSI,Overall,High,1,0.0002653080400705221,99.99973773956299
11433,VIJAYANAGARA,General,High,0,80.18529266119003,19.814705848693848
11433,VIJAYANAGARA,OBC,High,0,82.90987014770508,17.0901358127594
11433,VIJAYANAGARA,SC,High,0,82.38890618085861,17.61109232902527
11433,VIJAYANAGARA,ST,High,0,91.2901520729065,8.709847927093506
11433,VIJAYANAGARA,Overall,High,0,72.41910398006439,27.580899000167847
11434,VIJAYAPURA,General,High,0,80.18529266119003,19.814705848693848
11434,VIJAYAPURA,OBC,High,1,0.02227856602985412,99.97772574424744
11434,VIJAYAPURA,SC,High,1,0.029890876612626016,99.97010827064514
11434,VIJAYAPURA,ST,High,1,0.8196813985705376,99.1803228855133
11434,VIJAYAPURA,Overall,High,1,0.024031661450862885,99.97597336769104
11435,YADAGIRI,General,High,0,80.18529266119003,19.814705848693848
11435,YADAGIRI,OBC,High,1,0.054385256953537464,99.94561076164246
11435,YADAGIRI,SC,High,1,0.07264585001394153,99.92735981941223
11435,YADAGIRI,ST,High,1,0.09477775311097503,99.90522265434265
11435,YADAGIRI,Overall,High,1,0.05790521390736103,99.94210004806519
11501,ALAPPUZHA,General,High,0,80.18529266119003,19.814705848693848
11501,ALAPPUZHA,OBC,High,1,4.698871076107025,95.30112743377686
11501,ALAPPUZHA,SC,High,1,19.365818798542023,80.6341826915741
11501,ALAPPUZHA,ST,High,1,0.0006975242285989225,99.99929666519165
11501,ALAPPUZHA,Overall,High,1,12.933966517448425,87.06602454185486
11502,ERNAKULAM,General,High,0,80.18529266119003,19.814705848693848
11502,ERNAKULAM,OBC,High,1,0.26585638988763094,99.73414540290833
11502,ERNAKULAM,SC,High,1,34.32178199291229,65.67822098731995
11502,ERNAKULAM,ST,High,1,1.4437602832913399,98.55623245239258
11502,ERNAKULAM,Overall,High,1,2.492080256342888,97.50791788101196
11503,IDUKKI,General,Low,1,6.159047037363052,93.84095072746277
11503,IDUKKI,OBC,Low,1,0.12985806679353118,99.87014532089233
11503,IDUKKI,SC,Low,1,4.197699949145317,95.8022952079773
11503,IDUKKI,ST,Low,1,30.04751205444336,69.95248794555664
11503,IDUKKI,Overall,Low,1,0.827882532030344,99.17211532592773
11504,KANNUR,General,High,1,5.547569692134857,94.45242285728455
11504,KANNUR,OBC,High,1,1.187013927847147,98.81298542022705
11504,KANNUR,SC,High,0,61.88709735870361,38.11290264129639
11504,KANNUR,ST,High,0,91.2901520729065,8.709847927093506
11504,KANNUR,Overall,High,1,1.237706746906042,98.7622857093811
11505,KASARAGOD,General,High,0,80.18529266119003,19.814705848693848
11505,KASARAGOD,OBC,High,1,0.045292271533980966,99.95470643043518
11505,KASARAGOD,SC,High,1,0.02319403865840286,99.9768078327179
11505,KASARAGOD,ST,High,1,0.4380427300930023,99.56195950508118
11505,KASARAGOD,Overall,High,1,0.0728930695913732,99.92710947990417
11506,KOLLAM,General,High,0,52.01417803764343,47.98582196235657
11506,KOLLAM,OBC,High,1,0.06466570193879306,99.93533492088318
11506,KOLLAM,SC,High,1,0.16372622922062874,99.83627200126648
11506,KOLLAM,ST,High,1,0.0009366984158987179,99.99905824661255
11506,KOLLAM,Overall,High,1,0.15299194492399693,99.84700083732605
11507,KOTTAYAM,General,High,0,80.18529266119003,19.814705848693848
11507,KOTTAYAM,OBC,High,1,3.860984742641449,96.13901972770691
11507,KOTTAYAM,SC,High,1,27.861952781677246,72.13804721832275
11507,KOTTAYAM,ST,High,0,91.2901520729065,8.709847927093506
11507,KOTTAYAM,Overall,High,0,72.41910398006439,27.580899000167847
11508,KOZHIKODE,General,High,0,80.18529266119003,19.814705848693848
11508,KOZHIKODE,OBC,High,1,0.11120426934212446,99.88879561424255
11508,KOZHIKODE,SC,High,0,58.525654673576355,41.474342346191406
11508,KOZHIKODE,ST,High,1,0.026884939870797098,99.97311234474182
11508,KOZHIKODE,Overall,High,1,0.15896992990747094,99.84102249145508
11509,MALAPPURAM,General,Low,1,2.2740699350833893,97.72592782974243
11509,MALAPPURAM,OBC,Low,1,0.011026597348973155,99.98897314071655
11509,MALAPPURAM,SC,Low,0,63.06276023387909,36.93724274635315
11509,MALAPPURAM,ST,Low,1,0.14297835296019912,99.8570203781128
11509,MALAPPURAM,Overall,Low,1,0.013738122652284801,99.9862551689148
11510,PALAKKAD,General,Low,1,2.1712537854909897,97.82875180244446
11510,PALAKKAD,OBC,Low,1,0.017009623115882277,99.9829888343811
11510,PALAKKAD,SC,Low,1,6.840057671070099,93.1599497795105
11510,PALAKKAD,ST,Low,1,1.030400674790144,98.96960258483887
11510,PALAKKAD,Overall,Low,1,0.030527004855684936,99.96947050094604
11511,PATHANAMTHITTA,General,High,0,80.18529266119003,19.814705848693848
11511,PATHANAMTHITTA,OBC,High,0,82.90987014770508,17.0901358127594
11511,PATHANAMTHITTA,SC,High,0,82.38890618085861,17.61109232902527
11511,PATHANAMTHITTA,ST,High,1,0.025074221775867045,99.974924325943
11511,PATHANAMTHITTA,Overall,High,0,72.41910398006439,27.580899000167847
11512,THIRUVANANTHAPURAM,General,High,0,74.12342131137848,25.87658166885376
11512,THIRUVANANTHAPURAM,OBC,High,1,0.49308957532048225,99.5069146156311
11512,THIRUVANANTHAPURAM,SC,High,1,3.767313063144684,96.23268246650696
11512,THIRUVANANTHAPURAM,ST,High,1,0.021331789321266115,99.97866749763489
11512,THIRUVANANTHAPURAM,Overall,High,1,1.2779347598552704,98.72205853462219
11513,THRISSUR,General,High,1,43.15060079097748,56.84939622879028
